0.21 -0.0270645
0.228039242 -0.0270645
0.228778483 -0.0270645
0.229517725 -0.0270645
0.230256967 -0.0270645
0.230996209 -0.0270645
0.23173545 -0.0270645
0.232474692 -0.0270645
0.233213934 -0.0270645
0.233953175 -0.0270645
0.234692417 -0.026794302
0.235431659 -0.0262853
0.2361709 -0.025776297
0.236910142 -0.025267295
0.237649384 -0.024758292
0.238388626 -0.02424929
0.239127867 -0.023740287
0.239867109 -0.023231285
0.240606351 -0.022722282
0.241345592 -0.02221328
0.242084834 -0.021704277
0.242824076 -0.021195274
0.243563318 -0.020686272
0.244302559 -0.020177269
0.245041801 -0.019668267
0.245781043 -0.019159264
0.246520284 -0.018650262
0.247259526 -0.018141259
0.247998768 -0.017632257
0.248738009 -0.017123254
0.249477251 -0.016614251
0.250216493 -0.016105249
0.250955735 -0.015596246
0.251694976 -0.015087244
0.252434218 -0.014578241
0.25317346 -0.014069239
0.253912701 -0.013560236
0.254651943 -0.013051234
0.255391185 -0.012542231
0.256130427 -0.012033243
0.256869668 -0.011533231
0.25760891 -0.011073083
0.258348152 -0.010654038
0.259087393 -0.010274728
0.259826635 -0.009933788
0.260565877 -0.009629847
0.261305118 -0.009361539
0.26204436 -0.009127495
0.262783602 -0.008926348
0.263522844 -0.008756729
0.264262085 -0.008617272
0.265001327 -0.008506607
0.265740569 -0.008423367
0.26647981 -0.008366185
0.267219052 -0.008333692
0.267958294 -0.008324504
0.268697536 -0.0083245
0.269436777 -0.0083245
0.270176019 -0.0083245
0.270915261 -0.0083245
0.271654502 -0.0083245
0.272393744 -0.0083245
0.273132986 -0.0083245
0.273872227 -0.0083245
0.274611469 -0.0083245
0.275350711 -0.0083245
0.276089953 -0.0083245
0.276829194 -0.0083245
0.277568436 -0.0083245
0.278307678 -0.0083245
0.279046919 -0.0083245
0.279786161 -0.0083245
0.280525403 -0.0083245
0.281264645 -0.0083245
0.282003886 -0.0083245
0.282743128 -0.0083245
0.28348237 -0.0083245
0.284221611 -0.0083245
0.284960853 -0.0083245
0.285700095 -0.0083245
0.286439336 -0.0083245
0.287178578 -0.0083245
0.28791782 -0.0083245
0.288657062 -0.0083245
0.289396303 -0.0083245
0.290135545 -0.0083245
0.290874787 -0.0083245
0.291614028 -0.0083245
0.29235327 -0.0083245
0.293092512 -0.0083245
0.293831754 -0.0083245
0.294570995 -0.0083245
0.295310237 -0.0083245
0.296049479 -0.0083245
0.29678872 -0.0083245
0.297527962 -0.0083245
0.298267204 -0.0083245
0.299006445 -0.0083245
0.299745687 -0.0083245
0.300484929 -0.0083245
0.301224171 -0.0083245
0.301963412 -0.0083245
0.302702654 -0.0083245
0.303441896 -0.0083245
0.304181137 -0.0083245
0.304920379 -0.0083245
0.305659621 -0.0083245
0.306398863 -0.0083245
0.307138104 -0.0083245
0.307877346 -0.0083245
0.308616588 -0.0083245
0.309355829 -0.0083245
0.310095071 -0.0083245
0.310834313 -0.0083245
0.311573555 -0.0083245
0.312312796 -0.0083245
0.313052038 -0.0083245
0.31379128 -0.0083245
0.314530521 -0.0083245
0.315269763 -0.0083245
0.316009005 -0.0083245
0.316748246 -0.0083245
0.317487488 -0.0083245
0.31822673 -0.0083245
0.318965972 -0.0083245
0.319705213 -0.0083245
0.320444455 -0.0083245
0.321183697 -0.0083245
0.321922938 -0.0083245
0.32266218 -0.0083245
0.323401422 -0.0083245
0.324140664 -0.0083245
0.324879905 -0.0083245
0.325619147 -0.0083245
0.326358389 -0.0083245
0.32709763 -0.0083245
0.327836872 -0.0083245
0.328576114 -0.0083245
0.329315355 -0.0083245
0.330054597 -0.0083245
0.330793839 -0.0083245
0.331533081 -0.0083245
0.332272322 -0.0083245
0.333011564 -0.0083245
0.333750806 -0.0083245
0.334490047 -0.0083245
0.335229289 -0.0083245
0.335968531 -0.0083245
0.336707773 -0.0083245
0.337447014 -0.0083245
0.338186256 -0.0083245
0.338925498 -0.0083245
0.339664739 -0.0083245
0.340403981 -0.0083245
0.341143223 -0.0083245
0.341882464 -0.0083245
0.342621706 -0.0083245
0.343360948 -0.0083245
0.34410019 -0.0083245
0.344839431 -0.0083245
0.345578673 -0.0083245
0.346317915 -0.0083245
0.347057156 -0.0083245
0.347796398 -0.0083245
0.34853564 -0.0083245
0.349274882 -0.0083245
0.350014123 -0.0083245
0.350753365 -0.0083245
0.351492607 -0.0083245
0.352231848 -0.0083245
0.35297109 -0.0083245
0.353710332 -0.0083245
0.354449573 -0.0083245
0.355188815 -0.0083245
0.355928057 -0.0083245
0.356667299 -0.0083245
0.35740654 -0.0083245
0.358145782 -0.0083245
0.358885024 -0.0083245
0.359624265 -0.0083245
0.360363507 -0.0083245
0.361102749 -0.0083245
0.361841991 -0.0083245
0.362581232 -0.0083245
0.363320474 -0.0083245
0.364059716 -0.0083245
0.364798957 -0.0083245
0.365538199 -0.0083245
0.366277441 -0.0083245
0.367016682 -0.0083245
0.367755924 -0.0083245
0.368495166 -0.0083245
0.369234408 -0.0083245
0.369973649 -0.0083245
0.370712891 -0.0083245
0.371452133 -0.0083245
0.372191374 -0.0083245
0.372930616 -0.0083245
0.373669858 -0.0083245
0.3744091 -0.0083245
0.375148341 -0.0083245
0.375887583 -0.0083245
0.376626825 -0.0083245
0.377366066 -0.0083245
0.378105308 -0.0083245
0.37884455 -0.0083245
0.379583791 -0.0083245
0.380323033 -0.0083245
0.381062275 -0.0083245
0.381801517 -0.0083245
0.38328 -0.0083245
0.38328 -0.0083245
0.305105626 -0.0083245
0.305474374 -0.0083245
0.305843121 -0.0083245
0.306211868 -0.0083245
0.306580615 -0.0083245
0.306949362 -0.0083245
0.307318109 -0.0083245
0.307686856 -0.0083245
0.308055603 -0.0083245
0.30842435 -0.0083245
0.308793097 -0.0083245
0.309161844 -0.0083245
0.309530591 -0.0083245
0.309899338 -0.0083245
0.310268085 -0.0083245
0.310636832 -0.0083245
0.311005579 -0.0083245
0.311374326 -0.0083245
0.311743073 -0.0083245
0.31211182 -0.0083245
0.312480567 -0.0083245
0.312849314 -0.0083245
0.313218061 -0.0083245
0.313586809 -0.0083245
0.313955556 -0.0083245
0.314324303 -0.0083245
0.31469305 -0.0083245
0.315061797 -0.0083245
0.315430544 -0.0083245
0.315799291 -0.0083245
0.316168038 -0.0083245
0.316536785 -0.0083245
0.316905532 -0.0083245
0.317274279 -0.0083245
0.317643026 -0.0083245
0.318011773 -0.0083245
0.31838052 -0.0083245
0.318749267 -0.0083245
0.319118014 -0.0083245
0.319486761 -0.0083245
0.319855508 -0.0083245
0.320224255 -0.0083245
0.320593002 -0.0083245
0.320961749 -0.0083245
0.321330496 -0.0083245
0.321699243 -0.0083245
0.322067991 -0.0083245
0.322436738 -0.0083245
0.322805485 -0.0083245
0.323174232 -0.0083245
0.323542979 -0.0083245
0.323911726 -0.0083245
0.324280473 -0.0083245
0.32464922 -0.0083245
0.325017967 -0.0083245
0.325386714 -0.0083245
0.325755461 -0.0083245
0.326124208 -0.0083245
0.326492955 -0.0083245
0.326861702 -0.0083245
0.327230449 -0.0083245
0.327599196 -0.0083245
0.327967943 -0.0083245
0.32833669 -0.0083245
0.328705437 -0.0083245
0.329074184 -0.0083245
0.329442931 -0.0083245
0.329811678 -0.0083245
0.330180426 -0.0083245
0.330549173 -0.0083245
0.33091792 -0.0083245
0.331286667 -0.0083245
0.331655414 -0.0083245
0.332024161 -0.0083245
0.332392908 -0.0083245
0.332761655 -0.0083245
0.333130402 -0.0083245
0.333499149 -0.0083245
0.333867896 -0.0083245
0.334236643 -0.0083245
0.33460539 -0.0083245
0.334974137 -0.0083245
0.335342884 -0.0083245
0.335711631 -0.0083245
0.336080378 -0.0083245
0.336449125 -0.0083245
0.336817872 -0.0083245
0.337186619 -0.0083245
0.337555366 -0.0083245
0.337924113 -0.0083245
0.338292861 -0.0083245
0.338661608 -0.0083245
0.339030355 -0.0083245
0.339399102 -0.0083245
0.339767849 -0.0083245
0.340136596 -0.0083245
0.340505343 -0.0083245
0.34087409 -0.0083245
0.341242837 -0.0083245
0.341611584 -0.0083245
0.341980331 -0.0083245
0.342349078 -0.0083245
0.342717825 -0.0083245
0.343086572 -0.0083245
0.343455319 -0.0083245
0.343824066 -0.0083245
0.344192813 -0.0083245
0.34456156 -0.0083245
0.344930307 -0.0083245
0.345299054 -0.0083245
0.345667801 -0.0083245
0.346036548 -0.0083245
0.346405296 -0.0083245
0.346774043 -0.0083245
0.34714279 -0.0083245
0.347511537 -0.0083245
0.347880284 -0.0083245
0.348249031 -0.0083245
0.348617778 -0.0083245
0.348986525 -0.0083245
0.349355272 -0.0083245
0.349724019 -0.0083245
0.350092766 -0.0083245
0.350461513 -0.0083245
0.35083026 -0.0083245
0.351199007 -0.0083245
0.351567754 -0.0083245
0.351936501 -0.0083245
0.352305248 -0.0083245
0.352673995 -0.0083245
0.353042742 -0.0083245
0.353411489 -0.0083245
0.353780236 -0.0083245
0.354148983 -0.0083245
0.35451773 -0.0083245
0.354886478 -0.0083245
0.355255225 -0.0083245
0.355623972 -0.0083245
0.355992719 -0.0083245
0.356361466 -0.0083245
0.356730213 -0.0083245
0.35709896 -0.0083245
0.357467707 -0.0083245
0.357836454 -0.0083245
0.358205201 -0.0083245
0.358573948 -0.0083245
0.358942695 -0.0083245
0.359311442 -0.0083245
0.359680189 -0.0083245
0.360048936 -0.0083245
0.360417683 -0.0083245
0.36078643 -0.0083245
0.361155177 -0.0083245
0.361523924 -0.0083245
0.361892671 -0.0083245
0.362261418 -0.0083245
0.362630165 -0.0083245
0.362998913 -0.0083245
0.36336766 -0.0083245
0.363736407 -0.0083245
0.364105154 -0.0083245
0.364473901 -0.0083245
0.364842648 -0.0083245
0.365211395 -0.0083245
0.365580142 -0.0083245
0.365948889 -0.0083245
0.366317636 -0.0083245
0.366686383 -0.0083245
0.36705513 -0.0083245
0.367423877 -0.0083245
0.367792624 -0.0083245
0.368161371 -0.0083245
0.368530118 -0.0083245
0.368898865 -0.0083245
0.369267612 -0.0083245
0.369636359 -0.0083245
0.370005106 -0.0083245
0.370373853 -0.0083245
0.3707426 -0.0083245
0.371111348 -0.0083245
0.371480095 -0.0083245
0.371848842 -0.0083245
0.372217589 -0.0083245
0.372586336 -0.0083245
0.372955083 -0.0083245
0.37332383 -0.0083245
0.373692577 -0.0083245
0.374061324 -0.0083245
0.374430071 -0.0083245
0.374798818 -0.0083245
0.375167565 -0.0083245
0.375536312 -0.0083245
0.375905059 -0.0083245
